TCGA-AO-A0JI_1.3.6.1.4.1.14519.5.2.1.9203.4002.541427582471953129599868121787,-0.85639859,0.173209568,-0.234068491,-0.638965927,-0.944845137,-1.898896863,-1.025271475,0.802396566,3.202653256,0.705859607,0.793986462,0.982632333,-0.118586839,-0.700996537,0.416255474,56.036309,-9.745083755
TCGA-AO-A0JM_1.3.6.1.4.1.14519.5.2.1.9203.4002.233946289939086174234023598473,-0.095869536,1.06898062,-0.323140755,1.691276901,0.959223901,0.597653164,-0.196540045,1.555874258,0.579181297,0.42265531,0.304448237,0.008249865,0.292256317,0.482781928,1.276619325,56.08977337,-5.439823773
TCGA-AO-A0JM_1.3.6.1.4.1.14519.5.2.1.9203.4002.280263564659992183756912119072,-0.095869536,1.06898062,-0.323140755,1.691276901,0.959223901,0.597653164,-0.196540045,1.555874258,0.579181297,0.42265531,0.304448237,0.008249865,0.292256317,0.482781928,1.276619325,56.08977337,-5.439823773
TCGA-AO-A0JM_1.3.6.1.4.1.14519.5.2.1.9203.4002.302052236339784643236917769729,-0.095869536,1.06898062,-0.323140755,1.691276901,0.959223901,0.597653164,-0.196540045,1.555874258,0.579181297,0.42265531,0.304448237,0.008249865,0.292256317,0.482781928,1.276619325,56.08977337,-5.439823773
TCGA-AO-A0JM_1.3.6.1.4.1.14519.5.2.1.9203.4002.308310762681120054789482343086,-0.095869536,1.06898062,-0.323140755,1.691276901,0.959223901,0.597653164,-0.196540045,1.555874258,0.579181297,0.42265531,0.304448237,0.008249865,0.292256317,0.482781928,1.276619325,56.08977337,-5.439823773
TCGA-AO-A0JM_1.3.6.1.4.1.14519.5.2.1.9203.4002.317955481542474476801685710219,-0.095869536,1.06898062,-0.323140755,1.691276901,0.959223901,0.597653164,-0.196540045,1.555874258,0.579181297,0.42265531,0.304448237,0.008249865,0.292256317,0.482781928,1.276619325,56.08977337,-5.439823773
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.130277155167120028819494200073,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.280440672132486964409612060022,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.319292959228403158736163175044,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.323027957830478087588483174718,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.419892498370612376406090902309,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.614694800881200630941195516150,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12E_1.3.6.1.4.1.14519.5.2.1.9203.4002.693528110198202632838302279216,-0.165879221,2.035757248,-0.065937845,-0.519181052,-0.13834958,-0.4000204,-0.383547795,0.275702737,1.594217481,-1.034611304,1.811221327,1.340217474,0.420224917,0.118989863,1.24884787,57.17329983,-7.196972191
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.193633202495121366688264168892,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.248402203034281408676756249341,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.293354334936690599705215757074,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.483101619609433651827039924521,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.487483189411687017771914258309,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AO-A12G_1.3.6.1.4.1.14519.5.2.1.9203.4002.682558953427820224658465235428,-0.683838791,1.706044229,-0.405280252,0.028692173,0.699878671,0.513489729,-0.383925167,0.384059373,2.338542506,0.443617824,-0.824608929,-0.842464312,-0.268929255,-1.312985946,-0.034938727,57.18409931,-7.972372487
TCGA-AR-A1AN_1.3.6.1.4.1.14519.5.2.1.3344.4002.129730868065773323191030490552,-0.229194132,2.02664949,0.530725856,0.746380164,0.463390874,1.166422657,0.88688463,0.321725866,2.525980694,1.062369462,1.103813737,-1.257076561,0.410396237,0.922203522,-0.853121439,57.16946372,-7.880101884
TCGA-AR-A1AN_1.3.6.1.4.1.14519.5.2.1.3344.4002.811322141275526250042173562453,-0.229194132,2.02664949,0.530725856,0.746380164,0.463390874,1.166422657,0.88688463,0.321725866,2.525980694,1.062369462,1.103813737,-1.257076561,0.410396237,0.922203522,-0.853121439,57.16946372,-7.880101884
TCGA-AR-A1AQ_1.3.6.1.4.1.14519.5.2.1.3344.4002.298037359751562809791703106256,2.379539631,1.637744597,-0.295918601,1.158332512,-0.858242973,-0.347797622,0.423131039,-1.645964811,3.843873498,0.166450379,-0.337430927,-1.485717851,-0.055576674,-0.893829046,0.059223593,57.35244345,-8.452984512
TCGA-AR-A1AQ_1.3.6.1.4.1.14519.5.2.1.3344.4002.305595410232153079624627348508,2.379539631,1.637744597,-0.295918601,1.158332512,-0.858242973,-0.347797622,0.423131039,-1.645964811,3.843873498,0.166450379,-0.337430927,-1.485717851,-0.055576674,-0.893829046,0.059223593,57.35244345,-8.452984512
TCGA-AR-A1AX_1.3.6.1.4.1.14519.5.2.1.3344.4002.206857113053280210440199820089,0.123858821,2.622462032,0.769389624,1.140884854,-1.469996859,-0.406114205,-0.648727256,-1.273326469,2.779455074,-0.778159729,-0.569140266,-0.130920209,-0.376042497,0.404814801,1.122192505,58.03786649,-6.904775036
TCGA-AR-A1AX_1.3.6.1.4.1.14519.5.2.1.3344.4002.679215024267840149510486168035,0.123858821,2.622462032,0.769389624,1.140884854,-1.469996859,-0.406114205,-0.648727256,-1.273326469,2.779455074,-0.778159729,-0.569140266,-0.130920209,-0.376042497,0.404814801,1.122192505,58.03786649,-6.904775036
TCGA-AR-A24S_1.3.6.1.4.1.14519.5.2.1.3344.4002.281135513820146969728649876114,0.185099908,2.095090481,0.921341936,1.969403881,-0.335804453,-0.131131693,-0.311353941,-0.557698206,3.178072125,0.283943687,1.142832264,-1.086529864,-1.460886311,0.071695362,-1.725153588,58.06122569,-8.302706105
TCGA-AR-A24S_1.3.6.1.4.1.14519.5.2.1.3344.4002.536875763008370795855413850056,0.185099908,2.095090481,0.921341936,1.969403881,-0.335804453,-0.131131693,-0.311353941,-0.557698206,3.178072125,0.283943687,1.142832264,-1.086529864,-1.460886311,0.071695362,-1.725153588,58.06122569,-8.302706105
TCGA-AR-A24S_1.3.6.1.4.1.14519.5.2.1.3344.4002.638969414689064586737226265329,0.185099908,2.095090481,0.921341936,1.969403881,-0.335804453,-0.131131693,-0.311353941,-0.557698206,3.178072125,0.283943687,1.142832264,-1.086529864,-1.460886311,0.071695362,-1.725153588,58.06122569,-8.302706105
TCGA-AR-A24X_1.3.6.1.4.1.14519.5.2.1.3344.4002.251277123950629242009220116383,-0.636980926,1.227582804,0.703747917,0.521866362,0.148806396,0.53853411,-0.57952419,-0.998868674,1.443020995,0.778949681,-0.91573253,-1.579229211,1.544135585,-0.316561995,-0.58808235,56.51225373,-7.413799524
TCGA-AR-A24X_1.3.6.1.4.1.14519.5.2.1.3344.4002.610653875843821716162077277659,-0.636980926,1.227582804,0.703747917,0.521866362,0.148806396,0.53853411,-0.57952419,-0.998868674,1.443020995,0.778949681,-0.91573253,-1.579229211,1.544135585,-0.316561995,-0.58808235,56.51225373,-7.413799524
TCGA-BH-A0AW_1.3.6.1.4.1.14519.5.2.1.6450.4002.106468152387639557700210328707,0.643828402,2.168144717,-0.465111477,2.16044224,-0.651490338,0.604315099,-0.417654817,1.648712544,0.987982359,-2.217283047,0.514182516,-0.837058411,-0.440483326,-0.729176794,-0.266477283,57.16576906,-6.702410106
TCGA-BH-A0AW_1.3.6.1.4.1.14519.5.2.1.6450.4002.158815656286398325429818593030,0.643828402,2.168144717,-0.465111477,2.16044224,-0.651490338,0.604315099,-0.417654817,1.648712544,0.987982359,-2.217283047,0.514182516,-0.837058411,-0.440483326,-0.729176794,-0.266477283,57.16576906,-6.702410106
TCGA-BH-A0AW_1.3.6.1.4.1.14519.5.2.1.6450.4002.243974096907720211672342351523,0.643828402,2.168144717,-0.465111477,2.16044224,-0.651490338,0.604315099,-0.417654817,1.648712544,0.987982359,-2.217283047,0.514182516,-0.837058411,-0.440483326,-0.729176794,-0.266477283,57.16576906,-6.702410106
TCGA-BH-A0AW_1.3.6.1.4.1.14519.5.2.1.6450.4002.323558822870535060163608678113,0.643828402,2.168144717,-0.465111477,2.16044224,-0.651490338,0.604315099,-0.417654817,1.648712544,0.987982359,-2.217283047,0.514182516,-0.837058411,-0.440483326,-0.729176794,-0.266477283,57.16576906,-6.702410106
TCGA-BH-A0AZ_1.3.6.1.4.1.14519.5.2.1.6450.4002.219546740301453895151785399975,-0.133911798,2.972698124,0.497619576,0.482042926,1.572280343,-0.321942489,1.20427827,-0.156273205,1.540616655,0.218437766,0.950134519,0.396148996,1.475799502,0.746901401,0.961992651,58.10170007,-7.412838382
TCGA-BH-A0AZ_1.3.6.1.4.1.14519.5.2.1.6450.4002.248127298606564580495145533200,-0.133911798,2.972698124,0.497619576,0.482042926,1.572280343,-0.321942489,1.20427827,-0.156273205,1.540616655,0.218437766,0.950134519,0.396148996,1.475799502,0.746901401,0.961992651,58.10170007,-7.412838382
TCGA-BH-A0AZ_1.3.6.1.4.1.14519.5.2.1.6450.4002.261945402295076647519767615548,-0.133911798,2.972698124,0.497619576,0.482042926,1.572280343,-0.321942489,1.20427827,-0.156273205,1.540616655,0.218437766,0.950134519,0.396148996,1.475799502,0.746901401,0.961992651,58.10170007,-7.412838382
TCGA-BH-A0AZ_1.3.6.1.4.1.14519.5.2.1.6450.4002.332970621713171407467212506616,-0.133911798,2.972698124,0.497619576,0.482042926,1.572280343,-0.321942489,1.20427827,-0.156273205,1.540616655,0.218437766,0.950134519,0.396148996,1.475799502,0.746901401,0.961992651,58.10170007,-7.412838382
TCGA-BH-A0B3_1.3.6.1.4.1.14519.5.2.1.6450.4002.178729986592395176199375330137,2.265554751,1.503582314,-0.279653141,1.318168428,0.347183446,-0.547312922,-0.102595241,-0.404586409,1.170751994,-0.683330908,0.979715036,-2.415601664,0.022001774,-0.258420931,0.194343732,57.0716764,-7.173906267
TCGA-BH-A0B3_1.3.6.1.4.1.14519.5.2.1.6450.4002.325581859742340843497462427888,2.265554751,1.503582314,-0.279653141,1.318168428,0.347183446,-0.547312922,-0.102595241,-0.404586409,1.170751994,-0.683330908,0.979715036,-2.415601664,0.022001774,-0.258420931,0.194343732,57.0716764,-7.173906267
TCGA-BH-A0B3_1.3.6.1.4.1.14519.5.2.1.6450.4002.740557890374460277594234681611,2.265554751,1.503582314,-0.279653141,1.318168428,0.347183446,-0.547312922,-0.102595241,-0.404586409,1.170751994,-0.683330908,0.979715036,-2.415601664,0.022001774,-0.258420931,0.194343732,57.0716764,-7.173906267
TCGA-BH-A0B3_1.3.6.1.4.1.14519.5.2.1.6450.4002.770486571731744558070849677170,2.265554751,1.503582314,-0.279653141,1.318168428,0.347183446,-0.547312922,-0.102595241,-0.404586409,1.170751994,-0.683330908,0.979715036,-2.415601664,0.022001774,-0.258420931,0.194343732,57.0716764,-7.173906267
TCGA-BH-A0B5_1.3.6.1.4.1.14519.5.2.1.6450.4002.104225356025519899074923349070,-0.510127959,2.031647673,0.071243283,0.44042977,0.020974841,-0.458237952,-0.577405169,-1.80995904,1.863933008,-0.482297805,-0.483054696,0.186547265,1.984889922,2.134452231,-0.07694675,57.64418911,-8.59793533
TCGA-BH-A0B5_1.3.6.1.4.1.14519.5.2.1.6450.4002.286142393033675881162537268202,-0.510127959,2.031647673,0.071243283,0.44042977,0.020974841,-0.458237952,-0.577405169,-1.80995904,1.863933008,-0.482297805,-0.483054696,0.186547265,1.984889922,2.134452231,-0.07694675,57.64418911,-8.59793533
TCGA-BH-A0B5_1.3.6.1.4.1.14519.5.2.1.6450.4002.309572959707661738709782857500,-0.510127959,2.031647673,0.071243283,0.44042977,0.020974841,-0.458237952,-0.577405169,-1.80995904,1.863933008,-0.482297805,-0.483054696,0.186547265,1.984889922,2.134452231,-0.07694675,57.64418911,-8.59793533
TCGA-BH-A0B5_1.3.6.1.4.1.14519.5.2.1.6450.4002.395901413655403469406423895192,-0.510127959,2.031647673,0.071243283,0.44042977,0.020974841,-0.458237952,-0.577405169,-1.80995904,1.863933008,-0.482297805,-0.483054696,0.186547265,1.984889922,2.134452231,-0.07694675,57.64418911,-8.59793533
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.128780407668246385016672553076,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.129711029539458143838886934003,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.271414016915394483643592880345,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.307155599168448313095635449558,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.323937459720131541842892304812,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0B6_1.3.6.1.4.1.14519.5.2.1.6450.4002.334961797162831542983869310000,-0.179270865,2.522675177,-0.730335021,1.720488604,-1.583157957,0.398658279,0.353084856,0.249813648,3.239474017,0.235472007,-0.282073311,-0.076180689,0.235411303,0.870705621,1.401513456,56.99401619,-7.912067489
TCGA-BH-A0BJ_1.3.6.1.4.1.14519.5.2.1.6450.4002.189587085168110510321687925367,-0.567665752,1.990497752,0.523348626,-0.171886913,0.448432131,0.134452091,0.760796502,-0.143569491,1.759416472,-0.516338309,0.970484574,-0.502470956,1.339636782,0.26994785,0.974552855,58.25497322,-6.58173471
TCGA-BH-A0BM_1.3.6.1.4.1.14519.5.2.1.6450.4002.128859542248371282811402316704,-0.53732266,2.764572318,-0.386571444,-1.497903708,0.70512372,1.060208746,0.581981993,0.462875971,2.087527101,-0.708386959,0.486538576,-0.519452891,1.434657061,0.169611373,-0.141732178,58.22347447,-7.411983056
TCGA-BH-A0BM_1.3.6.1.4.1.14519.5.2.1.6450.4002.237766690610489669480381429773,-0.53732266,2.764572318,-0.386571444,-1.497903708,0.70512372,1.060208746,0.581981993,0.462875971,2.087527101,-0.708386959,0.486538576,-0.519452891,1.434657061,0.169611373,-0.141732178,58.22347447,-7.411983056
TCGA-BH-A0BM_1.3.6.1.4.1.14519.5.2.1.6450.4002.307052064302020118691892664515,-0.53732266,2.764572318,-0.386571444,-1.497903708,0.70512372,1.060208746,0.581981993,0.462875971,2.087527101,-0.708386959,0.486538576,-0.519452891,1.434657061,0.169611373,-0.141732178,58.22347447,-7.411983056
TCGA-BH-A0BM_1.3.6.1.4.1.14519.5.2.1.6450.4002.334814351286192257242733833569,-0.53732266,2.764572318,-0.386571444,-1.497903708,0.70512372,1.060208746,0.581981993,0.462875971,2.087527101,-0.708386959,0.486538576,-0.519452891,1.434657061,0.169611373,-0.141732178,58.22347447,-7.411983056
TCGA-BH-A0BT_1.3.6.1.4.1.14519.5.2.1.6450.4002.104762472887975404987529808807,0.050214098,1.80579117,-1.335189902,1.016080093,0.674845737,-0.430188609,-1.046887001,-0.403667998,0.882331815,-1.650818982,-0.249687884,-0.860571725,-1.132438894,-0.632837647,0.658725469,57.03291766,-6.130698807
TCGA-BH-A0BT_1.3.6.1.4.1.14519.5.2.1.6450.4002.114417101970528415580732763681,0.050214098,1.80579117,-1.335189902,1.016080093,0.674845737,-0.430188609,-1.046887001,-0.403667998,0.882331815,-1.650818982,-0.249687884,-0.860571725,-1.132438894,-0.632837647,0.658725469,57.03291766,-6.130698807
TCGA-BH-A0BT_1.3.6.1.4.1.14519.5.2.1.6450.4002.282233260112386554235525512102,0.050214098,1.80579117,-1.335189902,1.016080093,0.674845737,-0.430188609,-1.046887001,-0.403667998,0.882331815,-1.650818982,-0.249687884,-0.860571725,-1.132438894,-0.632837647,0.658725469,57.03291766,-6.130698807
TCGA-BH-A0BT_1.3.6.1.4.1.14519.5.2.1.6450.4002.477790711651417342337434268783,0.050214098,1.80579117,-1.335189902,1.016080093,0.674845737,-0.430188609,-1.046887001,-0.403667998,0.882331815,-1.650818982,-0.249687884,-0.860571725,-1.132438894,-0.632837647,0.658725469,57.03291766,-6.130698807
TCGA-BH-A0C0_1.3.6.1.4.1.14519.5.2.1.6450.4002.112502060602713693431247211181,0.618892638,1.353243324,-1.094879941,2.529036545,-1.305004652,-0.357685911,-1.185622989,-1.161304277,2.743667977,-2.213233262,1.598577716,-0.119455624,-0.987947852,-0.984767749,-0.778587854,55.95304189,-7.237449759
TCGA-BH-A0C0_1.3.6.1.4.1.14519.5.2.1.6450.4002.167837583410081199729416952201,0.618892638,1.353243324,-1.094879941,2.529036545,-1.305004652,-0.357685911,-1.185622989,-1.161304277,2.743667977,-2.213233262,1.598577716,-0.119455624,-0.987947852,-0.984767749,-0.778587854,55.95304189,-7.237449759
TCGA-BH-A0C0_1.3.6.1.4.1.14519.5.2.1.6450.4002.332268429599441280829787182360,0.618892638,1.353243324,-1.094879941,2.529036545,-1.305004652,-0.357685911,-1.185622989,-1.161304277,2.743667977,-2.213233262,1.598577716,-0.119455624,-0.987947852,-0.984767749,-0.778587854,55.95304189,-7.237449759
TCGA-BH-A0C0_1.3.6.1.4.1.14519.5.2.1.6450.4002.334422932904355958199536209003,0.618892638,1.353243324,-1.094879941,2.529036545,-1.305004652,-0.357685911,-1.185622989,-1.161304277,2.743667977,-2.213233262,1.598577716,-0.119455624,-0.987947852,-0.984767749,-0.778587854,55.95304189,-7.237449759
TCGA-BH-A0DG_1.3.6.1.4.1.14519.5.2.1.6450.4002.141599859729443100002041455964,-0.117656401,2.540449752,0.579116241,1.070489605,0.19805893,0.062320282,0.29811973,0.62024465,2.098003211,-0.50689744,0.221661108,-0.280228052,0.786125999,0.263459612,1.811589297,57.75310131,-7.809971956
TCGA-BH-A0DG_1.3.6.1.4.1.14519.5.2.1.6450.4002.210457603619555949979943147271,-0.117656401,2.540449752,0.579116241,1.070489605,0.19805893,0.062320282,0.29811973,0.62024465,2.098003211,-0.50689744,0.221661108,-0.280228052,0.786125999,0.263459612,1.811589297,57.75310131,-7.809971956
TCGA-BH-A0DG_1.3.6.1.4.1.14519.5.2.1.6450.4002.225411686167713629234647594703,-0.117656401,2.540449752,0.579116241,1.070489605,0.19805893,0.062320282,0.29811973,0.62024465,2.098003211,-0.50689744,0.221661108,-0.280228052,0.786125999,0.263459612,1.811589297,57.75310131,-7.809971956
TCGA-BH-A0DG_1.3.6.1.4.1.14519.5.2.1.6450.4002.737054139381038158955312201518,-0.117656401,2.540449752,0.579116241,1.070489605,0.19805893,0.062320282,0.29811973,0.62024465,2.098003211,-0.50689744,0.221661108,-0.280228052,0.786125999,0.263459612,1.811589297,57.75310131,-7.809971956
TCGA-BH-A0DH_1.3.6.1.4.1.14519.5.2.1.6450.4002.243001414705406161441580889185,-0.672788012,0.956737496,-0.68965849,0.474518905,0.215989983,0.198689302,-0.438979051,0.116652092,2.576853006,0.16872942,1.819720793,0.188006112,0.222280919,-1.017327365,-0.098246058,56.75715148,-8.092099959
TCGA-BH-A0DH_1.3.6.1.4.1.14519.5.2.1.6450.4002.258093358940815482271515914097,-0.672788012,0.956737496,-0.68965849,0.474518905,0.215989983,0.198689302,-0.438979051,0.116652092,2.576853006,0.16872942,1.819720793,0.188006112,0.222280919,-1.017327365,-0.098246058,56.75715148,-8.092099959
TCGA-BH-A0DH_1.3.6.1.4.1.14519.5.2.1.6450.4002.300358725907813409187040240306,-0.672788012,0.956737496,-0.68965849,0.474518905,0.215989983,0.198689302,-0.438979051,0.116652092,2.576853006,0.16872942,1.819720793,0.188006112,0.222280919,-1.017327365,-0.098246058,56.75715148,-8.092099959
TCGA-BH-A0DH_1.3.6.1.4.1.14519.5.2.1.6450.4002.374663254500844547688856278836,-0.672788012,0.956737496,-0.68965849,0.474518905,0.215989983,0.198689302,-0.438979051,0.116652092,2.576853006,0.16872942,1.819720793,0.188006112,0.222280919,-1.017327365,-0.098246058,56.75715148,-8.092099959
TCGA-BH-A0DI_1.3.6.1.4.1.14519.5.2.1.6450.4002.233300195665064319341261059169,0.072889456,3.203924282,0.416041371,0.627192902,0.940252109,-0.380609223,0.828047133,0.503139631,2.784587859,-0.332397971,-0.349662416,0.39683392,0.897081895,0.235450855,1.057174966,57.65624782,-7.322117218
TCGA-BH-A0DK_1.3.6.1.4.1.14519.5.2.1.6450.4002.129017042609555546663770021436,0.337452724,2.85917056,0.005746187,1.312664667,-0.052995952,-1.140663042,0.304224053,0.612324745,3.031115993,-1.16457456,2.480038263,0.052297416,1.050851282,0.224674768,1.218848801,57.52910372,-8.336036834
TCGA-BH-A0DK_1.3.6.1.4.1.14519.5.2.1.6450.4002.141354014084526203904388366844,0.337452724,2.85917056,0.005746187,1.312664667,-0.052995952,-1.140663042,0.304224053,0.612324745,3.031115993,-1.16457456,2.480038263,0.052297416,1.050851282,0.224674768,1.218848801,57.52910372,-8.336036834
TCGA-BH-A0DK_1.3.6.1.4.1.14519.5.2.1.6450.4002.211741157499724216134444199634,0.337452724,2.85917056,0.005746187,1.312664667,-0.052995952,-1.140663042,0.304224053,0.612324745,3.031115993,-1.16457456,2.480038263,0.052297416,1.050851282,0.224674768,1.218848801,57.52910372,-8.336036834
